origin,destination
87642256,87595983
87642256,87639989
87642256,87639997
87642256,87642165
87642256,87642173
87642256,87642181
87642256,87642199
87642256,87642207
87642256,87642215
87642256,87642223
87642256,87642231
87642256,87642249
87642256,87642256
87642256,87642264
87642256,87642272
87642256,87642280
87642256,87642298
87642256,87642306
87642256,87642314
87642256,87642330
87642256,87642348
87642256,87642355
87642256,87642363
87642256,87642371
87642256,87642389
87642256,87658849
87642256,87678466
87642256,87678680
87642256,87678698
87642256,87678706
87642256,87678714
87642256,87678730
87642256,87702084
87642264,87212225
87642264,87213165
87642264,87213744
87642264,87213785
87642264,87213884
87642264,87595983
87642264,87639997
87642264,87642223
87642264,87642249
87642264,87642256
87642264,87642264
87642264,87642272
87642264,87642280
87642264,87642298
87642264,87642306
87642264,87642314
87642264,87642330
87642264,87642348
87642264,87642355
87642264,87642363
87642264,87642371
87642264,87642389
87642264,87658849
87642264,87678466
87642264,87678680
87642264,87678698
87642264,87678706
87642264,87678714
87642264,87678730
87642264,87702084
87642272,87212225
87642272,87213165
87642272,87213744
87642272,87213785
87642272,87213884
87642272,87595983
87642272,87639997
87642272,87642223
87642272,87642249
87642272,87642256
87642272,87642264
87642272,87642272
87642272,87642280
87642272,87642298
87642272,87642306
87642272,87642314
87642272,87642330
87642272,87642348
87642272,87642355
87642272,87642363
87642272,87642371
87642272,87642389
87642272,87658849
87642272,87678466
87642272,87678680
87642272,87678698
87642272,87678706
87642272,87678714
87642272,87678730
87642272,87702084
87642280,87212225
87642280,87213165
87642280,87213744
87642280,87213785
87642280,87213884
87642280,87595983
87642280,87639997
87642280,87642223
87642280,87642249
87642280,87642256
87642280,87642264
87642280,87642272
87642280,87642280
87642280,87642298
87642280,87642306
87642280,87642314
87642280,87642330
87642280,87642348
87642280,87642355
87642280,87642363
87642280,87642371
87642280,87642389
87642280,87658849
87642280,87678466
87642280,87678680
87642280,87678698
87642280,87678706
87642280,87678714
87642280,87678730
87642280,87702084
87642298,87212225
87642298,87213165
87642298,87213744
87642298,87213785
87642298,87213884
87642298,87595983
87642298,87639997
87642298,87642223
87642298,87642249
87642298,87642256
87642298,87642264
87642298,87642272
87642298,87642280
87642298,87642298
87642298,87642306
87642298,87642314
87642298,87642330
87642298,87642348
87642298,87642355
87642298,87642363
87642298,87642371
87642298,87642389
87642298,87658849
87642298,87678466
87642298,87678680
87642298,87678698
87642298,87678706
87642298,87678714
87642298,87678730
87642298,87702084
87642306,87212225
87642306,87213165
87642306,87213744
87642306,87213785
87642306,87213884
87642306,87595983
87642306,87639997
87642306,87642223
87642306,87642249
87642306,87642256
87642306,87642264
87642306,87642272
87642306,87642280
87642306,87642298
87642306,87642306
87642306,87642314
87642306,87642330
87642306,87642348
87642306,87642355
87642306,87642363
87642306,87642371
87642306,87642389
87642306,87658849
87642306,87678466
87642306,87678680
87642306,87678698
87642306,87678706
87642306,87678714
87642306,87678730
87642306,87702084
87642314,87212225
87642314,87213165
87642314,87213744
87642314,87213785
87642314,87213884
87642314,87595983
87642314,87639997
87642314,87642223
87642314,87642249
87642314,87642256
87642314,87642264
87642314,87642272
87642314,87642280
87642314,87642298
87642314,87642306
87642314,87642314
87642314,87642330
87642314,87642348
87642314,87642355
87642314,87642363
87642314,87642371
87642314,87642389
87642314,87658849
87642314,87678466
87642314,87678680
87642314,87678698
87642314,87678706
87642314,87678714
87642314,87678730
87642314,87702084
87642330,87193615
87642330,87212027
87642330,87212142
87642330,87212225
87642330,87213165
87642330,87213744
87642330,87213785
87642330,87213827
87642330,87213884
87642330,87215632
87642330,87215665
87642330,87215699
87642330,87595983
87642330,87639922
87642330,87639930
87642330,87639948
87642330,87639955
87642330,87639997
87642330,87642223
87642330,87642249
87642330,87642256
87642330,87642264
87642330,87642272
87642330,87642280
87642330,87642298
87642330,87642306
87642330,87642314
87642330,87642330
87642330,87642348
87642330,87642355
87642330,87642363
87642330,87642371
87642330,87642389
87642330,87658849
87642330,87658856
87642330,87658922
87642330,87678466
87642330,87678680
87642330,87678698
87642330,87678706
87642330,87678714
87642330,87678730
87642330,87702084
87642348,87193615
87642348,87212027
87642348,87212142
87642348,87212225
87642348,87213165
87642348,87213744
87642348,87213785
87642348,87213827
87642348,87215632
87642348,87215665
87642348,87215699
87642348,87639922
87642348,87639930
87642348,87639948
87642348,87639955
87642348,87642223
87642348,87642249
87642348,87642256
87642348,87642264
87642348,87642272
87642348,87642280
87642348,87642298
87642348,87642306
87642348,87642314
87642348,87642330
87642348,87642348
87642348,87642355
87642348,87642363
87642348,87642371
87642348,87642389
87642348,87658849
87642348,87658856
87642348,87658922
87642348,87678466
87642355,87212225
87642355,87213744
87642355,87213785
87642355,87642223
87642355,87642249
87642355,87642256
87642355,87642264
87642355,87642272
87642355,87642280
87642355,87642298
87642355,87642306
87642355,87642314
87642355,87642330
87642355,87642348
87642355,87642355
87642355,87642363
87642355,87642371
87642355,87642389
87642355,87678466
87642363,87212225
87642363,87213744
87642363,87213785
87642363,87642223
87642363,87642249
87642363,87642256
87642363,87642264
87642363,87642272
87642363,87642280
87642363,87642298
87642363,87642306
87642363,87642314
87642363,87642330
87642363,87642348
87642363,87642355
87642363,87642363
87642363,87642371
87642363,87642389
87642363,87678466
87642371,87193615
87642371,87212027
87642371,87212142
87642371,87212225
87642371,87213165
87642371,87213744
87642371,87213785
87642371,87213827
87642371,87215632
87642371,87215665
87642371,87215699
87642371,87639922
87642371,87639930
87642371,87639948
87642371,87639955
87642371,87642223
87642371,87642249
87642371,87642256
87642371,87642264
87642371,87642272
87642371,87642280
87642371,87642298
87642371,87642306
87642371,87642314
87642371,87642330
87642371,87642348
87642371,87642355
87642371,87642363
87642371,87642371
87642371,87642389
87642371,87658849
87642371,87658856
87642371,87658922
87642371,87678466
87642389,87193615
87642389,87212027
87642389,87212142
87642389,87212225
87642389,87213165
87642389,87213744
87642389,87213785
87642389,87213827
87642389,87215632
87642389,87215665
87642389,87215699
87642389,87639922
87642389,87639930
87642389,87639948
87642389,87639955
87642389,87642223
87642389,87642249
87642389,87642256
87642389,87642264
87642389,87642272
87642389,87642280
87642389,87642298
87642389,87642306
87642389,87642314
87642389,87642330
87642389,87642348
87642389,87642355
87642389,87642363
87642389,87642371
87642389,87642389
87642389,87658849
87642389,87658856
87642389,87658922
87642389,87678466
87642801,87193250
87642801,87193508
87642801,87193532
87642801,87193540
87642801,87193557
87642801,87193565
87642801,87193607
87642801,87193615
87642801,87193771
87642801,87193789
87642801,87193797
87642801,87193821
87642801,87193839
87642801,87194019
87642801,87199604
87642801,87199612
87642801,87213058
87642801,87213108
87642801,87213207
87642801,87213223
87642801,87213231
87642801,87213249
87642801,87213256
87642801,87213298
87642801,87406850
87642801,87406868
87642801,87406884
87642801,87406892
87642801,87406900
87642801,87406918
87642801,87406926
87642801,87406934
87642801,87406959
87642801,87406967
87642801,87407262
87642801,87407270
87642801,87407296
87642801,87407320
87642801,87476861
87642801,87477141
87642801,87635771
87642801,87642801
87642801,87668137
87642801,87668152
87642801,87678524
87642801,87686360
87643197,87174003
87643197,87175778
87643197,87635862
87643197,87635870
87643197,87635920
87643197,87635938
87643197,87640144
87643197,87643197
87643403,87214056
87643403,87552141
87643403,87643403
87643403,87643411
87643403,87643429
87643403,87643437
87643403,87643445
87643403,87643452
87643403,87643460
87643403,87678474
87643403,87702068
87643403,87702076
87643411,87214056
87643411,87552141
87643411,87643403
87643411,87643411
87643411,87643429
87643411,87643437
87643411,87643445
87643411,87643452
87643411,87643460
87643411,87678474
87643411,87702068
87643411,87702076
87643429,87214056
87643429,87552141
87643429,87643403
87643429,87643411
87643429,87643429
87643429,87643437
87643429,87643445
87643429,87643452
87643429,87643460
87643429,87678474
87643429,87702068
87643429,87702076
87643437,87214056
87643437,87552141
87643437,87643403
87643437,87643411
87643437,87643429
87643437,87643437
87643437,87643445
87643437,87643452
87643437,87643460
87643437,87678474
87643437,87702068
87643437,87702076
87643445,87214056
87643445,87552141
87643445,87643403
87643445,87643411
87643445,87643429
87643445,87643437
87643445,87643445
87643445,87643452
87643445,87643460
87643445,87678474
87643445,87702068
87643445,87702076
87643452,87214056
87643452,87552141
87643452,87643403
87643452,87643411
87643452,87643429
87643452,87643437
87643452,87643445
87643452,87643452
87643452,87643460
87643452,87678474
87643452,87702068
87643452,87702076
87643460,87214056
87643460,87552141
87643460,87643403
87643460,87643411
87643460,87643429
87643460,87643437
87643460,87643445
87643460,87643452
87643460,87643460
87643460,87678474
87643460,87702068
87643460,87702076
87643734,87201541
87643734,87304626
87643734,87304642
87643734,87304659
87643734,87304691
87643734,87310813
87643734,87310862
87643734,87441543
87643734,87454249
87643734,87465690
87643734,87487264
87643734,87576207
87643734,87576272
87643734,87597070
87643734,87643734
87643734,87643759
87643734,87643783
87643734,87643791
87643734,87689422
87643734,87689653
87643734,87689935
87643759,87201541
87643759,87304626
87643759,87304642
87643759,87304659
87643759,87304691
87643759,87310813
87643759,87310862
87643759,87441543
87643759,87454249
87643759,87465690
87643759,87487264
87643759,87576207
87643759,87576272
87643759,87597070
87643759,87643734
87643759,87643759
87643759,87643783
87643759,87643791
87643759,87689422
87643759,87689653
87643759,87689935
87643767,87304642
87643767,87309773
87643767,87317701
87643767,87576009
87643767,87597039
87643767,87597047
87643767,87597054
87643767,87597062
87643767,87643767
87643783,87201541
87643783,87304626
87643783,87304642
87643783,87304659
87643783,87304691
87643783,87310813
87643783,87310862
87643783,87441543
87643783,87454249
87643783,87465690
87643783,87487264
87643783,87576207
87643783,87576272
87643783,87597070
87643783,87643734
87643783,87643759
87643783,87643783
87643783,87643791
87643783,87689422
87643783,87689653
87643783,87689935
87643791,87201541
87643791,87304626
87643791,87304642
87643791,87304659
87643791,87304691
87643791,87310813
87643791,87310862
87643791,87441543
87643791,87454249
87643791,87465690
87643791,87487264
87643791,87576207
87643791,87576272
87643791,87597070
87643791,87643734
87643791,87643759
87643791,87643783
87643791,87643791
87643791,87689422
87643791,87689653
87643791,87689935
87643809,87328195
87643809,87402008
87643809,87574897
87643809,87576199
87643809,87576868
87643809,87576876
87643809,87643809
87643809,87643825
87643809,87643833
87643809,87643841
87643809,87689943
87643825,87328195
87643825,87402008
87643825,87574897
87643825,87576199
87643825,87576868
87643825,87576876
87643825,87643809
87643825,87643825
87643825,87643833
87643825,87643841
87643825,87689943
87643833,87328195
87643833,87402008
87643833,87574897
87643833,87576199
87643833,87576868
87643833,87576876
87643833,87643809
87643833,87643825
87643833,87643833
87643833,87643841
87643833,87689943
87643841,87328195
87643841,87402008
87643841,87574897
87643841,87576199
87643841,87576868
87643841,87576876
87643841,87643809
87643841,87643825
87643841,87643833
87643841,87643841
87643841,87689943
87643866,87201541
87643866,87201566
87643866,87304642
87643866,87597070
87643866,87597120
87643866,87597153
87643866,87643866
87643866,87689513
87643866,87689968
87643866,87689976
87643866,87689992
87643866,87690107
87643882,87314880
87643882,87314898
87643882,87314906
87643882,87499863
87643882,87643882
87643882,87643890
87643882,87643932
87643882,87696146
87643890,87314880
87643890,87314898
87643890,87314906
87643890,87499863
87643890,87643882
87643890,87643890
87643890,87643932
87643890,87696146
87643908,87574004
87643908,87574301
87643908,87574327
87643908,87574335
87643908,87643908
87643916,87314518
87643916,87314526
87643916,87314534
87643916,87643916
87643916,87643924
87643916,87684290
87643916,87690180
87643916,87690198
87643924,87314518
87643924,87314526
87643924,87314534
87643924,87643916
87643924,87643924
87643924,87684290
87643924,87690180
87643924,87690198
87643932,87314880
87643932,87314898
87643932,87314906
87643932,87499863
87643932,87643882
87643932,87643890
87643932,87643932
87643932,87696146
87643957,87137810
87643957,87358556
87643957,87394007
87643957,87394403
87643957,87394411
87643957,87394437
87643957,87394452
87643957,87394486
87643957,87394494
87643957,87455097
87643957,87643957
87643957,87643981
87643957,87643999
87643957,87644013
87643965,87545525
87643965,87545657
87643965,87545707
87643965,87545731
87643965,87545756
87643965,87643965
87643965,87643973
87643965,87688929
87643965,87690248
87643973,87545525
87643973,87545657
87643973,87545707
87643973,87545731
87643973,87545756
87643973,87643965
87643973,87643973
87643973,87688929
87643973,87690248
87643981,87137810
87643981,87358556
87643981,87394007
87643981,87394403
87643981,87394411
87643981,87394437
87643981,87394452
87643981,87394486
87643981,87394494
87643981,87455097
87643981,87643957
87643981,87643981
87643981,87643999
87643981,87644013
87643981,87726364
87643999,87137810
87643999,87358556
87643999,87394007
87643999,87394403
87643999,87394411
87643999,87394437
87643999,87394452
87643999,87394486
87643999,87394494
87643999,87455097
87643999,87643957
87643999,87643981
87643999,87643999
87643999,87644013
87644005,87331397
87644005,87332635
87644005,87340380
87644005,87358564
87644005,87358697
87644005,87571216
87644005,87574558
87644005,87644005
87644013,87137810
87644013,87358556
87644013,87394007
87644013,87394403
87644013,87394411
87644013,87394437
87644013,87394452
87644013,87394486
87644013,87394494
87644013,87455097
87644013,87643957
87644013,87643981
87644013,87643999
87644013,87644013
87644039,87009696
87644039,87115337
87644039,87201541
87644039,87205575
87644039,87216663
87644039,87216689
87644039,87280057
87644039,87280065
87644039,87337501
87644039,87337527
87644039,87337543
87644039,87465724
87644039,87571000
87644039,87571406
87644039,87571414
87644039,87571422
87644039,87571430
87644039,87571448
87644039,87571455
87644039,87571471
87644039,87571489
87644039,87571885
87644039,87597369
87644039,87597377
87644039,87597401
87644039,87644039
87644039,87644047
87644039,87644070
87644039,87644096
87644039,87644104
87644039,87644112
87644039,87644120
87644039,87644138
87644039,87644146
87644039,87644153
87644039,87644161
87644039,87644179
87644039,87644187
87644039,87644195
87644039,87644203
87644039,87644237
87644039,87644245
87644039,87644260
87644039,87644286
87644039,87644310
87644039,87644328
87644039,87644344
87644039,87644351
87644039,87644369
87644039,87688945
87644039,87688952
87644039,87688960
87644039,87688978
87644039,87689745
87644039,87689901
87644039,87689919
87644039,87689950
87644039,87690156
87644039,87699298
87644039,87930958
87644047,87201541
87644047,87205575
87644047,87206771
87644047,87206789
87644047,87216663
87644047,87216671
87644047,87216689
87644047,87279166
87644047,87279174
87644047,87280065
87644047,87337501
87644047,87337527
87644047,87337543
87644047,87465716
87644047,87465724
87644047,87571000
87644047,87571406
87644047,87571414
87644047,87571422
87644047,87571430
87644047,87571455
87644047,87571471
87644047,87571489
87644047,87597369
87644047,87597377
87644047,87597401
87644047,87644039
87644047,87644047
87644047,87644062
87644047,87644096
87644047,87644104
87644047,87644120
87644047,87644138
87644047,87644146
87644047,87644153
87644047,87644179
87644047,87644187
87644047,87644195
87644047,87644203
87644047,87644211
87644047,87644245
87644047,87644252
87644047,87644260
87644047,87644286
87644047,87644344
87644047,87644351
87644047,87644369
87644047,87688945
87644047,87688952
87644047,87688978
87644047,87689695
87644047,87689703
87644047,87689745
87644047,87689950
87644047,87689976
87644047,87689984
87644047,87689992
87644047,87690107
87644047,87690156
87644047,87699298
87644047,87930958
87644062,87201541
87644062,87206771
87644062,87206789
87644062,87216663
87644062,87216671
87644062,87216689
87644062,87279166
87644062,87279174
87644062,87280065
87644062,87465716
87644062,87571471
87644062,87571489
87644062,87597369
87644062,87597377
87644062,87597401
87644062,87644047
87644062,87644062
87644062,87644096
87644062,87644179
87644062,87644187
87644062,87644203
87644062,87644211
87644062,87644245
87644062,87644252
87644062,87644260
87644062,87644286
87644062,87644344
87644062,87644351
87644062,87644369
87644062,87688945
87644062,87688952
87644062,87689695
87644062,87689703
87644062,87689950
87644062,87689976
87644062,87689984
87644062,87689992
87644062,87690107
87644062,87690156
87644070,87009696
87644070,87115337
87644070,87205575
87644070,87280057
87644070,87337501
87644070,87337527
87644070,87337543
87644070,87465724
87644070,87571000
87644070,87571406
87644070,87571414
87644070,87571422
87644070,87571430
87644070,87571448
87644070,87571455
87644070,87571471
87644070,87571885
87644070,87644039
87644070,87644070
87644070,87644104
87644070,87644120
87644070,87644138
87644070,87644146
87644070,87644153
87644070,87644161
87644070,87644179
87644070,87644187
87644070,87644195
87644070,87644237
87644070,87644310
87644070,87644328
87644070,87688960
87644070,87688978
87644070,87689745
87644070,87689901
87644070,87689919
87644070,87699298
87644070,87930958
87644088,87422394
87644088,87422402
87644088,87422469
87644088,87571216
87644088,87574665
87644088,87644088
87644096,87201541
87644096,87205575
87644096,87206771
87644096,87206789
87644096,87216663
87644096,87216671
87644096,87216689
87644096,87279166
87644096,87279174
87644096,87280065
87644096,87337501
87644096,87337527
87644096,87337543
87644096,87465716
87644096,87465724
87644096,87571000
87644096,87571406
87644096,87571414
87644096,87571422
87644096,87571430
87644096,87571455
87644096,87571471
87644096,87571489
87644096,87597369
87644096,87597377
87644096,87597401
87644096,87644039
87644096,87644047
87644096,87644062
87644096,87644096
87644096,87644104
87644096,87644120
87644096,87644138
87644096,87644146
87644096,87644153
87644096,87644179
87644096,87644187
87644096,87644195
87644096,87644203
87644096,87644211
87644096,87644245
87644096,87644252
87644096,87644260
87644096,87644286
87644096,87644344
87644096,87644351
87644096,87644369
87644096,87688945
87644096,87688952
87644096,87688978
87644096,87689695
87644096,87689703
87644096,87689745
87644096,87689950
87644096,87689976
87644096,87689984
87644096,87689992
87644096,87690107
87644096,87690156
87644096,87699298
87644096,87930958
87644104,87009696
87644104,87110288
87644104,87115337
87644104,87201541
87644104,87205575
87644104,87216663
87644104,87216689
87644104,87280057
87644104,87280065
87644104,87337501
87644104,87337527
87644104,87337543
87644104,87465724
87644104,87571000
87644104,87571406
87644104,87571414
87644104,87571422
87644104,87571430
87644104,87571448
87644104,87571455
87644104,87571471
87644104,87571489
87644104,87571885
87644104,87597369
87644104,87597377
87644104,87597401
87644104,87644039
87644104,87644047
87644104,87644070
87644104,87644096
87644104,87644104
87644104,87644112
87644104,87644120
87644104,87644138
87644104,87644146
87644104,87644153
87644104,87644161
87644104,87644179
87644104,87644187
87644104,87644195
87644104,87644203
87644104,87644237
87644104,87644245
87644104,87644260
87644104,87644286
87644104,87644310
87644104,87644328
87644104,87644344
87644104,87644351
87644104,87644369
87644104,87688945
87644104,87688952
87644104,87688960
87644104,87688978
87644104,87689745
87644104,87689901
87644104,87689919
87644104,87689950
87644104,87690156
87644104,87699298
87644104,87930958
87644112,87115337
87644112,87337501
87644112,87337527
87644112,87337543
87644112,87571430
87644112,87571471
87644112,87644039
87644112,87644104
87644112,87644112
87644112,87644179
87644112,87644187
87644112,87644237
87644112,87644310
87644112,87644328
87644112,87689745
87644120,87009696
87644120,87115337
87644120,87201541
87644120,87205575
87644120,87216663
87644120,87216689
87644120,87280057
87644120,87280065
87644120,87337501
87644120,87337527
87644120,87337543
87644120,87465724
87644120,87571000
87644120,87571406
87644120,87571414
87644120,87571422
87644120,87571430
87644120,87571448
87644120,87571455
87644120,87571471
87644120,87571489
87644120,87571885
87644120,87597369
87644120,87597377
87644120,87597401
87644120,87644039
87644120,87644047
87644120,87644070
87644120,87644096
87644120,87644104
87644120,87644120
87644120,87644138
87644120,87644146
87644120,87644153
87644120,87644161
87644120,87644179
87644120,87644187
87644120,87644195
87644120,87644203
87644120,87644237
87644120,87644245
87644120,87644260
87644120,87644286
87644120,87644310
87644120,87644328
87644120,87644344
87644120,87644351
87644120,87644369
87644120,87688945
87644120,87688952
87644120,87688960
87644120,87688978
87644120,87689745
87644120,87689901
87644120,87689919
87644120,87689950
87644120,87690156
87644120,87699298
87644120,87930958
87644138,87009696
87644138,87115337
87644138,87201541
87644138,87205575
87644138,87216663
87644138,87216689
87644138,87280057
87644138,87280065
87644138,87337501
87644138,87337527
87644138,87337543
87644138,87465724
87644138,87571000
87644138,87571406
87644138,87571414
87644138,87571422
87644138,87571430
87644138,87571448
87644138,87571455
87644138,87571471
87644138,87571489
87644138,87571885
87644138,87597369
87644138,87597377
87644138,87597401
87644138,87644039
87644138,87644047
87644138,87644070
87644138,87644096
87644138,87644104
87644138,87644120
87644138,87644138
87644138,87644146
87644138,87644153
87644138,87644161
87644138,87644179
87644138,87644187
87644138,87644195
87644138,87644203
87644138,87644237
87644138,87644245
87644138,87644260
87644138,87644286
87644138,87644310
87644138,87644328
87644138,87644344
87644138,87644351
87644138,87644369
87644138,87688945
87644138,87688952
87644138,87688960
87644138,87688978
87644138,87689745
87644138,87689901
87644138,87689919
87644138,87689950
87644138,87690156
87644138,87699298
87644138,87930958
87644146,87009696
87644146,87115337
87644146,87201541
87644146,87205575
87644146,87216663
87644146,87216689
87644146,87280057
87644146,87280065
87644146,87337501
87644146,87337527
87644146,87337543
87644146,87465724
87644146,87571000
87644146,87571406
87644146,87571414
87644146,87571422
87644146,87571430
87644146,87571448
87644146,87571455
87644146,87571471
87644146,87571489
87644146,87571885
87644146,87597369
87644146,87597377
87644146,87597401
87644146,87644039
87644146,87644047
87644146,87644070
87644146,87644096
87644146,87644104
87644146,87644120
87644146,87644138
87644146,87644146
87644146,87644153
87644146,87644161
87644146,87644179
87644146,87644187
87644146,87644195
87644146,87644203
87644146,87644237
87644146,87644245
87644146,87644260
87644146,87644286
87644146,87644310
87644146,87644328
87644146,87644344
87644146,87644351
87644146,87644369
87644146,87688945
87644146,87688952
87644146,87688960
87644146,87688978
87644146,87689745
87644146,87689901
87644146,87689919
87644146,87689950
87644146,87690156
87644146,87699298
87644146,87930958
87644153,87009696
87644153,87115337
87644153,87201541
87644153,87205575
87644153,87216663
87644153,87216689
87644153,87280057
87644153,87280065
87644153,87337501
87644153,87337527
87644153,87337543
87644153,87465724
87644153,87571000
87644153,87571406
87644153,87571414
87644153,87571422
87644153,87571430
87644153,87571448
87644153,87571455
87644153,87571471
87644153,87571489
87644153,87571885
87644153,87597369
87644153,87597377
87644153,87597401
87644153,87644039
87644153,87644047
87644153,87644070
87644153,87644096
87644153,87644104
87644153,87644120
87644153,87644138
87644153,87644146
87644153,87644153
87644153,87644161
87644153,87644179
87644153,87644187
87644153,87644195
87644153,87644203
87644153,87644237
87644153,87644245
87644153,87644260
87644153,87644286
87644153,87644310
87644153,87644328
87644153,87644344
87644153,87644351
87644153,87644369
87644153,87688945
87644153,87688952
87644153,87688960
87644153,87688978
87644153,87689745
87644153,87689901
87644153,87689919
87644153,87689950
87644153,87690156
87644153,87699298
87644153,87930958
87644161,87009696
87644161,87115337
87644161,87205575
87644161,87280057
87644161,87337501
87644161,87337527
87644161,87337543
87644161,87465724
87644161,87571000
87644161,87571406
87644161,87571414
87644161,87571422
87644161,87571430
87644161,87571448
87644161,87571455
87644161,87571471
87644161,87571885
87644161,87644039
87644161,87644070
87644161,87644104
87644161,87644120
87644161,87644138
87644161,87644146
87644161,87644153
87644161,87644161
87644161,87644179
87644161,87644187
87644161,87644195
87644161,87644237
87644161,87644310
87644161,87644328
87644161,87688960
87644161,87688978
87644161,87689745
87644161,87689901
87644161,87689919
87644161,87699298
87644161,87930958
87644179,87009696
87644179,87115337
87644179,87201541
87644179,87205575
87644179,87206771
87644179,87206789
87644179,87216663
87644179,87216671
87644179,87216689
87644179,87279174
87644179,87280057
87644179,87280065
87644179,87337501
87644179,87337527
87644179,87337543
87644179,87465716
87644179,87465724
87644179,87571000
87644179,87571406
87644179,87571414
87644179,87571422
87644179,87571430
87644179,87571448
87644179,87571455
87644179,87571471
87644179,87571489
87644179,87571885
87644179,87597369
87644179,87597377
87644179,87597401
87644179,87644039
87644179,87644047
87644179,87644062
87644179,87644070
87644179,87644096
87644179,87644104
87644179,87644112
87644179,87644120
87644179,87644138
87644179,87644146
87644179,87644153
87644179,87644161
87644179,87644179
87644179,87644187
87644179,87644195
87644179,87644203
87644179,87644211
87644179,87644237
87644179,87644245
87644179,87644252
87644179,87644260
87644179,87644286
87644179,87644310
87644179,87644328
87644179,87644344
87644179,87644351
87644179,87644369
87644179,87688945
87644179,87688952
87644179,87688960
87644179,87688978
87644179,87689695
87644179,87689703
87644179,87689745
87644179,87689901
87644179,87689919
87644179,87689950
87644179,87689976
87644179,87689984
87644179,87689992
87644179,87690107
87644179,87690156
87644179,87699298
87644179,87930958
87644187,87009696
87644187,87115337
87644187,87201541
87644187,87205575
87644187,87206771
87644187,87206789
87644187,87216663
87644187,87216671
87644187,87216689
87644187,87279174
87644187,87280057
87644187,87280065
87644187,87337501
87644187,87337527
87644187,87337543
87644187,87465716
87644187,87465724
87644187,87571000
87644187,87571406
87644187,87571414
87644187,87571422
87644187,87571430
87644187,87571448
87644187,87571455
87644187,87571471
87644187,87571489
87644187,87571885
87644187,87597369
87644187,87597377
87644187,87597401
87644187,87644039
87644187,87644047
87644187,87644062
87644187,87644070
87644187,87644096
87644187,87644104
87644187,87644112
87644187,87644120
87644187,87644138
87644187,87644146
87644187,87644153
87644187,87644161
87644187,87644179
87644187,87644187
87644187,87644195
87644187,87644203
87644187,87644211
87644187,87644237
87644187,87644245
87644187,87644252
87644187,87644260
87644187,87644286
87644187,87644310
87644187,87644328
87644187,87644344
87644187,87644351
87644187,87644369
87644187,87688945
87644187,87688952
87644187,87688960
87644187,87688978
87644187,87689695
87644187,87689703
87644187,87689745
87644187,87689901
87644187,87689919
87644187,87689950
87644187,87689976
87644187,87689984
87644187,87689992
87644187,87690107
87644187,87690156
87644187,87699298
87644187,87930958
87644195,87009696
87644195,87115337
87644195,87201541
87644195,87205575
87644195,87216663
87644195,87216689
87644195,87280057
87644195,87280065
87644195,87337501
87644195,87337527
87644195,87337543
87644195,87465724
87644195,87571000
87644195,87571406
87644195,87571414
87644195,87571422
87644195,87571430
87644195,87571448
87644195,87571455
87644195,87571471
87644195,87571489
87644195,87571885
87644195,87597369
87644195,87597377
87644195,87597401
87644195,87644039
87644195,87644047
87644195,87644070
87644195,87644096
87644195,87644104
87644195,87644120
87644195,87644138
87644195,87644146
87644195,87644153
87644195,87644161
87644195,87644179
87644195,87644187
87644195,87644195
87644195,87644203
87644195,87644237
87644195,87644245
87644195,87644260
87644195,87644286
87644195,87644310
87644195,87644328
87644195,87644344
87644195,87644351
87644195,87644369
87644195,87688945
87644195,87688952
87644195,87688960
87644195,87688978
87644195,87689745
87644195,87689901
87644195,87689919
87644195,87689950
87644195,87690156
87644195,87699298
87644195,87930958
87644203,87201541
87644203,87205575
87644203,87206771
87644203,87206789
87644203,87216663
87644203,87216671
87644203,87216689
87644203,87279166
87644203,87279174
87644203,87280065
87644203,87337501
87644203,87337527
87644203,87337543
87644203,87465716
87644203,87465724
87644203,87571000
87644203,87571406
87644203,87571414
87644203,87571422
87644203,87571430
87644203,87571455
87644203,87571471
87644203,87571489
87644203,87597369
87644203,87597377
87644203,87597401
87644203,87644039
87644203,87644047
87644203,87644062
87644203,87644096
87644203,87644104
87644203,87644120
87644203,87644138
87644203,87644146
87644203,87644153
87644203,87644179
87644203,87644187
87644203,87644195
87644203,87644203
87644203,87644211
87644203,87644245
87644203,87644252
87644203,87644260
87644203,87644286
87644203,87644344
87644203,87644351
87644203,87644369
87644203,87688945
87644203,87688952
87644203,87688978
87644203,87689695
87644203,87689703
87644203,87689745
87644203,87689950
87644203,87689976
87644203,87689984
87644203,87689992
87644203,87690107
87644203,87690156
87644203,87699298
87644203,87930958
87644211,87201541
87644211,87206771
87644211,87206789
87644211,87216663
87644211,87216671
87644211,87216689
87644211,87279166
87644211,87279174
87644211,87280065
87644211,87465716
87644211,87571471
87644211,87571489
87644211,87597369
87644211,87597377
87644211,87597401
87644211,87644047
87644211,87644062
87644211,87644096
87644211,87644179
87644211,87644187
87644211,87644203
87644211,87644211
87644211,87644245
87644211,87644252
87644211,87644260
87644211,87644286
87644211,87644344
87644211,87644351
87644211,87644369
87644211,87688945
87644211,87688952
87644211,87689695
87644211,87689703
87644211,87689950
87644211,87689976
87644211,87689984
87644211,87689992
87644211,87690107
87644211,87690156
87644237,87009696
87644237,87115337
87644237,87205575
87644237,87280057
87644237,87337501
87644237,87337527
87644237,87337543
87644237,87465724
87644237,87571000
87644237,87571406
87644237,87571414
87644237,87571422
87644237,87571430
87644237,87571448
87644237,87571455
87644237,87571471
